一分の活泉,一分の活泉
散華,散華
魔人楽器の奏でる音楽が\n音波による攻撃をもたらす特殊スキル。\n\n使用者の周囲にいる敵に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、低確率で対象に30～60秒間、\n盲目の状態変化を付与する。,魔人楽器の奏でる音楽が\n音波による攻撃をもたらす特殊技能。\n\n使用者の周囲にいる敵に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、低確率で対象に30～60秒間、\n盲目の状態変化を付与する。
虚空のアリア,虚空のアリア
魔人楽器の奏でる音楽が\n音波による攻撃をもたらす特殊スキル。\n\n使用者の周囲にいる敵に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\n更に、低確率で対象に30～60秒間、\n盲目の状態変化を付与する。,魔人楽器の奏でる音楽が\n音波による攻撃をもたらす特殊技能。\n\n使用者の周囲にいる敵に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\n更に、低確率で対象に30～60秒間、\n盲目の状態変化を付与する。
序曲(敵専用),序曲(敵専用)
パニッシュメントウィップ,パニッシュメントウィップ
激しく鞭を振るい連続攻撃を行う特殊スキル。\n\n1度の詠唱で2発分の装填を行い、\n使用者の周囲にいる敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理ダメージを与える。\n\n更に、低確率で対象に10秒間、\n・被近接、射撃、魔法ダメージ+30%\n・行動、移動不可\n・特技、魔法使用不可\n・交渉不可\n以上の状態変化を付与する。,激しく鞭を振るい連続攻撃を行う特殊技能。\n\n1度の詠唱で2発分の装填を行い、\n使用者の周囲にいる敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理傷害を与える。\n\n更に、低確率で対象に10秒間、\n・被近接、射撃、魔法傷害+30%\n・行動、移動不可\n・特技、魔法使用不可\n・交渉不可\n以上の状態変化を付与する。
エンカレッジウィップ,エンカレッジウィップ
あえて味方に鞭を振るい、\nご褒美を与える特殊スキル。\n\n使用者の周囲にいる\nパーティメンバーに対して、\n補助効果量に依存した\nＨＰ回復を行う。\n\n更に、対象に1分間、\n・必殺発生+30\n・テクニカルアタック威力+30%\n・被ダメージ時の硬直と詠唱中断、\n　ノックバックを無効化\n以上の状態変化を付与する。,あえて味方に鞭を振るい、\nご褒美を与える特殊技能。\n\n使用者の周囲にいる\n隊伍成員に対して、\n補助効果量に依存した\nＨＰ回復を行う。\n\n更に、対象に1分間、\n・必殺発生+30\n・技巧普撃威力+30%\n・被傷害時の硬直と詠唱中断、\n　ノックバックを無効化\n以上の状態変化を付与する。
未実装スキル,未実装技能
ブレイクチューナー・マルチ,Breakチューナー・マルチ
生体マグネタイトの\nエネルギーを込めて撃ち放つ特殊スキル。\n\n使用者の周囲にいる\nパーティメンバーに対して、\nインテンシブ・ブレイクの状態変化を\n1発で3回分付与する。\n\nこの効果は、\n最大で100回まで重ねて適用されるが、\n1発目に付与されたタイミングから\n20秒後に消失する。\n\nこのスキルは、\n詠唱時間増減の効果を受けない。,生体マグネタイトの\nエネルギーを込めて撃ち放つ特殊技能。\n\n使用者の周囲にいる\n隊伍成員に対して、\nインテンシブ・Breakの状態変化を\n1発で3回分付与する。\n\nこの効果は、\n最大で100回まで重ねて適用されるが、\n1発目に付与されたタイミングから\n20秒後に消失する。\n\nこの技能は、\n詠唱時間増減の効果を受けない。
ベーシカルアタック改,ベーシカル普撃改
ベーシカルアタックを改良した\n特殊スキル。\n\n対象と、その周囲の敵に対して、\n近接攻撃力に依存した\n物理ダメージを与える。,ベーシカル普撃を改良した\n特殊技能。\n\n対象と、その周囲の敵に対して、\n近接攻撃力に依存した\n物理傷害を与える。
ドラゴンスウィープ改,ドラゴンスウィープ改
ドラゴンスウィープを改良した\n特殊スキル。\n\n使用者の周囲にいる敵に対して、\n近接攻撃力に依存した\n物理ダメージを与える。\n\n更に、対象に3秒間、\n緊縛の状態変化を付与する。,ドラゴンスウィープを改良した\n特殊技能。\n\n使用者の周囲にいる敵に対して、\n近接攻撃力に依存した\n物理傷害を与える。\n\n更に、対象に3秒間、\n緊縛の状態変化を付与する。
バルカンヒット改,バルカンヒット改
バルカンヒットを改良した\n特殊スキル。\n\n対象と、その周囲の敵に対して、\n近接攻撃力に依存した\n物理ダメージを与える。,バルカンヒットを改良した\n特殊技能。\n\n対象と、その周囲の敵に対して、\n近接攻撃力に依存した\n物理傷害を与える。
アギ改,アギ改
アギを改良した特殊スキル。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、高確率で対象に1.2～1.4秒間、\n炎上の状態変化を付与する。,アギを改良した特殊技能。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、高確率で対象に1.2～1.4秒間、\n炎上の状態変化を付与する。
ブフ改,ブフ改
ブフを改良した特殊スキル。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、高確率で対象に2.4～2.8秒間、\n凍結の状態変化を付与する。,ブフを改良した特殊技能。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、高確率で対象に2.4～2.8秒間、\n凍結の状態変化を付与する。
ジオ改,ジオ改
ジオを改良した特殊スキル。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、高確率で対象に1.8～2.1秒間、\n感電の状態変化を付与する。,ジオを改良した特殊技能。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、高確率で対象に1.8～2.1秒間、\n感電の状態変化を付与する。
ザン改,ザン改
ザンを改良した特殊スキル。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、高確率で対象に1.2～1.4秒間、\nスタンの状態変化を付与する。,ザンを改良した特殊技能。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、高確率で対象に1.2～1.4秒間、\nスタンの状態変化を付与する。
デバッグ用ラッシュ（残影）,調試用突撃（残影）
これはデバッグ用のスキルです。,これは調試用の技能です。
九字切り,九字切り
神仏の加護によって\n邪なる者を滅する呪術。\n\n使用者の周囲にいる敵に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\nこのスキルは、\nダメージによって詠唱を中断されず、\nノックバックによって詠唱を止められ\n又、詠唱時間増減の効果を受けない。\n\nなお、このスキルに対して\nダッジの効果を受けない。,神仏の加護によって\n邪なる者を滅する呪術。\n\n使用者の周囲にいる敵に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\nこの技能は、\n傷害によって詠唱を中断されず、\nノックバックによって詠唱を止められ\n又、詠唱時間増減の効果を受けない。\n\nなお、この技能に対して\nダッジの効果を受けない。
普遍化する律動の力,普遍化する律動の力
生体エネルギーを一瞬の爆発力に換える\n特殊スキル。\n\n自分自身に対して10秒間、\n次に行う攻撃が必ずクリティカルになる\n状態変化を付与する。\n\nこの効果は、\n・アイテムを含むスキルの使用\n・仲魔の召喚や格納\n・装備の着脱\n・死亡\n・ログアウト\n以上の場合にも消失する。\n\nこのスキルは、\nクールタイム増減の効果を受けない。,生体エネルギーを一瞬の爆発力に換える\n特殊技能。\n\n自分自身に対して10秒間、\n次に行う攻撃が必ず暴击転変\n状態変化を付与する。\n\nこの効果は、\n・アイテムを含む技能の使用\n・仲魔の召喚や格納\n・装備の着脱\n・死亡\n・ログアウト\n以上の場合にも消失する。\n\nこの技能は、\n冷却時間増減の効果を受けない。
【ＧＭ】２ゲット,【ＧＭ】２ゲット
　　　　　　　　　　　　　　　　　(´´\n　　　 ∧∧　　　　)　　　　　　(´⌒(´\n　⊂（ﾟДﾟ⊂⌒￣｀つ≡≡≡(´⌒;;;≡≡≡\n　　　　　 ￣￣￣　 (´⌒(´⌒;;\n　　　　　ｽﾞｻﾞｰｰｰｰｰｯ,　　　　　　　　　　　　　　　　　(´´\n　　　 ∧∧　　　　)　　　　　　(´⌒(´\n　⊂（ﾟДﾟ⊂⌒￣｀つ≡≡≡(´⌒;;;≡≡≡\n　　　　　 ￣￣￣　 (´⌒(´⌒;;\n　　　　　ｽﾞｻﾞｰｰｰｰｰｯ
眠円月,眠円月
無想正宗がゆっくりと描く円に\n相手の意識を引き込み、\n斬りつける特殊スキル。\n\n使用者の周囲にいる敵に対して、\n近接攻撃力に依存した\n物理ダメージを与える。\n\n更に、低確率で対象に24～48秒間、\n・被近接、射撃、魔法、補助ダメージ+20%\n・魔法防御力-25\n・必殺抑止-50\n以上の状態変化を付与する。\n\nこのスキルは、\n詠唱時間増減の効果を受けない。,無想正宗がゆっくりと描く円に\n相手の意識を引き込み、\n斬りつける特殊技能。\n\n使用者の周囲にいる敵に対して、\n近接攻撃力に依存した\n物理傷害を与える。\n\n更に、低確率で対象に24～48秒間、\n・被近接、射撃、魔法、補助傷害+20%\n・魔法防御力-25\n・必殺抑止-50\n以上の状態変化を付与する。\n\nこの技能は、\n詠唱時間増減の効果を受けない。
ＥＭカノン,ＥＭカノン
電磁力によって超音速に加速された\n弾を撃ちこむ特殊スキル。\n\n直線上の敵全員に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\n更に、低確率で対象に4～12秒間、\n・物理防御力-30\n・魔法防御力-10\n・必殺発生-50\n以上の状態変化を付与する。\n\nこのスキルは、\n詠唱時間増減の効果を受けない。,電磁力によって超音速に加速度れた\n弾を撃ちこむ特殊技能。\n\n直線上の敵全員に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\n更に、低確率で対象に4～12秒間、\n・物理防御力-30\n・魔法防御力-10\n・必殺発生-50\n以上の状態変化を付与する。\n\nこの技能は、\n詠唱時間増減の効果を受けない。
【ＧＭ】マッカアタック,【ＧＭ】マッカ普撃
アイテム持たずに\nなぶり殺したい人向け。,アイテム持たずに\nなぶり殺したい人向け。
詠唱者の絶頂により火炎を放つ特殊スキル。\n\n対象と、その周囲の敵に対して、\n魔法効果量に依存した\n魔法ダメージを与える。,詠唱者の絶頂により火炎を放つ特殊技能。\n\n対象と、その周囲の敵に対して、\n魔法効果量に依存した\n魔法傷害を与える。
原色の舞踏,原色の舞踏
体内に宿る悪魔の力を放ち、\n敵に幻惑を与える特殊スキル。\n\n対象と、その周囲の敵に対して、\n近接攻撃力、射撃攻撃力、魔法効果量の\n全てを加味した魔法ダメージを与える。\n\n対象と、その周囲の敵に対して、\n高確率で150秒間、\n混乱の状態変化を付与する。\n\n更に、対象と、その周囲の敵に対して、\n高確率で15秒間、\n近接ダメージ、射撃ダメージ、\n魔法ダメージを減少させる。,体内に宿る悪魔の力を放ち、\n敵に幻惑を与える特殊技能。\n\n対象と、その周囲の敵に対して、\n近接攻撃力、射撃攻撃力、魔法効果量の\n全てを加味した魔法傷害を与える。\n\n対象と、その周囲の敵に対して、\n高確率で150秒間、\n混乱の状態変化を付与する。\n\n更に、対象と、その周囲の敵に対して、\n高確率で15秒間、\n近接傷害、射撃傷害、\n魔法傷害を減少させる。
死亡遊戯,死亡遊戯
体内に宿る悪魔の力で\n具現化させた光の剣を使い、\n刹那の居合い斬りを見舞う特殊スキル。\n\n使用者の前面にいる敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理ダメージを与える。\n\n10秒間詠唱を続けた場合、\n自動的に待機状態に戻る。\n\nこのスキルは、\n詠唱時間増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。,体内に宿る悪魔の力で\n具現化させた光の剣を使い、\n刹那の居合い斬りを見舞う特殊技能。\n\n使用者の前面にいる敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理傷害を与える。\n\n10秒間詠唱を続けた場合、\n自動的に待機状態に戻る。\n\nこの技能は、\n詠唱時間増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。
至高の魔弾,至高の魔弾
体内に宿る悪魔の力を極限まで溜め、\n敵へと放出する特殊スキル。\n\n直線上の敵全員に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理ダメージを与える。\n\n10秒間詠唱を続けた場合、\n自動的に待機状態に戻る。\n\nこのスキルは、\n詠唱時間増減の効果を受けない。,体内に宿る悪魔の力を極限まで溜め、\n敵へと放出する特殊技能。\n\n直線上の敵全員に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理傷害を与える。\n\n10秒間詠唱を続けた場合、\n自動的に待機状態に戻る。\n\nこの技能は、\n詠唱時間増減の効果を受けない。
破邪の光弾,破邪の光弾
体内に宿る悪魔の力を掌に収束させ、\n敵に向けて発射する特殊スキル。\n\n直線上の敵全員に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理ダメージを与える。\n\n10秒間詠唱を続けた場合、\n自動的に待機状態に戻る。\n\nこのスキルは、\n詠唱時間増減の効果を受けない。,体内に宿る悪魔の力を掌に収束させ、\n敵に向けて発射する特殊技能。\n\n直線上の敵全員に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n装備している武器の攻撃力に依存した\n物理傷害を与える。\n\n10秒間詠唱を続けた場合、\n自動的に待機状態に戻る。\n\nこの技能は、\n詠唱時間増減の効果を受けない。
虚空のアリア・裏,虚空のアリア・裏
魔人楽器の奏でる音楽が\n音波による攻撃をもたらす特殊スキル。\n\n使用者の周囲にいる敵に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。,魔人楽器の奏でる音楽が\n音波による攻撃をもたらす特殊技能。\n\n使用者の周囲にいる敵に対して、\n射撃攻撃力に依存した\n物理傷害を与える。
活性化する意志の輝き,活性化する意志の輝き
生体エネルギーを一瞬の精神力に換える\n特殊スキル。\n\n自分自身に対して10秒間、\n次に行う全てのスキルの詠唱時間が100%減少する\n状態変化を付与する。\n\n但し、詠唱時間増減の効果を受けないスキルには\n効果が無い。\n\nこの効果は、\n・アイテムを含むスキルの使用\n・仲魔の召喚や格納\n・装備の着脱\n・死亡\n・ログアウト\n以上の場合にも消失する。\n\nこのスキルは、\nクールタイム増減の効果を受けない。,生体エネルギーを一瞬の精神力に換える\n特殊技能。\n\n自分自身に対して10秒間、\n次に行う全部技能の詠唱時間が100%減少する\n状態変化を付与する。\n\n但し、詠唱時間増減の効果を受けない技能には\n効果が無い。\n\nこの効果は、\n・アイテムを含む技能の使用\n・仲魔の召喚や格納\n・装備の着脱\n・死亡\n・ログアウト\n以上の場合にも消失する。\n\nこの技能は、\n冷却時間増減の効果を受けない。
獅子吼,獅子吼
法螺貝の音波によって\n魔を退散させる特殊スキル。\n\n使用者の周囲にいる敵に対して、\n補助効果量に依存した\n魔法ダメージを与える。\n\n更に、低確率で対象に30～60秒間、\n・バッドステータス抵抗-20\n以上の状態変化を付与する。,法螺貝の音波によって\n魔を退散させる特殊技能。\n\n使用者の周囲にいる敵に対して、\n補助効果量に依存した\n魔法傷害を与える。\n\n更に、低確率で対象に30～60秒間、\n・異常状態抵抗-20\n以上の状態変化を付与する。
魂の断罪,魂の断罪
呪いを敵に向けて一気に解き放ち、\nその魂を裁く特殊スキル。\n\n使用者の周囲にいる敵に対して、\n魔法効果量に依存した\n魔法ダメージを与えると共に、\n低確率で即死させる。\n\n更に、高確率で対象に3秒間、\n呪いの状態変化を付与する。\n\nこのスキルは、\nクールタイム増減の効果を受けない。,呪いを敵に向けて一気に解き放ち、\nその魂を裁く特殊技能。\n\n使用者の周囲にいる敵に対して、\n魔法効果量に依存した\n魔法傷害を与えると共に、\n低確率で即死させる。\n\n更に、高確率で対象に3秒間、\n呪いの状態変化を付与する。\n\nこの技能は、\n冷却時間増減の効果を受けない。
Debug_絶対即死,Debug_絶対即死
デバッグ用スキル\n\n高確率で、対象に即死の状態変化を付与する,調試用技能\n\n高確率で、対象に即死の状態変化を付与する
フルフォース,フルフォース
ありったけの魔力を武器に注ぎ込み\n敵に向けて炸裂させる特殊スキル。\n\n対象と、その周囲の敵に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\nこのスキルは、\nクールタイム増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。\n\nなお、このスキルに対して\nガードやカウンターの効果を受けない。,ありったけの魔力を武器に注ぎ込み\n敵に向けて炸裂させる特殊技能。\n\n対象と、その周囲の敵に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\nこの技能は、\n冷却時間増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。\n\nなお、この技能に対して\nガードや反撃の効果を受けない。
プレイズ,プレイズ
主導する旗を振ることで、仲魔が、\nまるで神より賞賛されているが如くの\n働きをするようになる特殊スキル。\n\n自分自身の仲魔に対して3分間、\n・スキル『メギドラオン』の威力+100%\n・スキル『マハムドオン』の威力+100%\n・スキル『マハンマオン』の威力+100%\n以上の状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nまた、スキルを使用したとき、\n使用していないスキル『ジール』『ワーシップ』も\n同時にクールタイムが発生する。,主導する旗を振ることで、仲魔が、\nまるで神より賞賛されているが如くの\n働きをするよう転変特殊技能。\n\n自分自身の仲魔に対して3分間、\n・技能『メギドラオン』の威力+100%\n・技能『マハムドオン』の威力+100%\n・技能『マハンマオン』の威力+100%\n以上の状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nまた、技能を使用したとき、\n使用していない技能『ジール』『ワーシップ』も\n同時に冷却時間が発生する。
ジール,ジール
主導する旗を振ることで、仲魔が、\nまるで神への熱意が溢れるが如くの\n働きをするようになる特殊スキル。\n\n自分自身の仲魔に対して1分間、\nスキル『マハラギダイン』、\n『マハブフダイン』、\n『マハジオダイン』、\n『マハザンダイン』の攻撃で\n敵がノックバックしなくなる\n状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nまた、スキルを使用したとき、\n使用していないスキル『プレイズ』『ワーシップ』も\n同時にクールタイムが発生する。,主導する旗を振ることで、仲魔が、\nまるで神への熱意が溢れるが如くの\n働きをするよう転変特殊技能。\n\n自分自身の仲魔に対して1分間、\n技能『マハラギダイン』、\n『マハブフダイン』、\n『マハジオダイン』、\n『マハザンダイン』の攻撃で\n敵がノックバックしなくなる\n状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nまた、技能を使用したとき、\n使用していない技能『プレイズ』『ワーシップ』も\n同時に冷却時間が発生する。
ワーシップ,ワーシップ
主導する旗を振ることで、仲魔が、\nまるで神へ礼拝するが如くの\n働きをするようになる特殊スキル。\n\n自分自身の仲魔に対して30秒間、\n・全てのスキルのＨＰコスト-100%\n・全てのスキルのＭＰコスト-100%\n以上の状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nまた、スキルを使用したとき、\n使用していないスキル『プレイズ』『ジール』も\n同時にクールタイムが発生する。,主導する旗を振ることで、仲魔が、\nまるで神へ礼拝するが如くの\n働きをするよう転変特殊技能。\n\n自分自身の仲魔に対して30秒間、\n・全部技能のＨＰ消耗-100%\n・全部技能のＭＰ消耗-100%\n以上の状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nまた、技能を使用したとき、\n使用していない技能『プレイズ』『ジール』も\n同時に冷却時間が発生する。
剿滅の章,剿滅の章
魔術書に従い詠唱することで、\n味方の闘志を高揚させる特殊スキル。\n\n使用者の周囲にいる\nパーティメンバーに対して30秒間、\n・次に行う攻撃が必ずクリティカル\n・次に行う全てのスキルの詠唱時間が\n　100%減少\n以上の状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nこの効果は、\n・アイテムを含むスキルの使用\n・仲魔の召喚や格納\n・装備の着脱\n・死亡\n・ログアウト\n以上の場合にも消失する。,魔術書に従い詠唱することで、\n味方の闘志を高揚させる特殊技能。\n\n使用者の周囲にいる\n隊伍成員に対して30秒間、\n・次に行う攻撃が必ず暴击\n・次に行う全部技能の詠唱時間が\n　100%減少\n以上の状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。\n\nこの効果は、\n・アイテムを含む技能の使用\n・仲魔の召喚や格納\n・装備の着脱\n・死亡\n・ログアウト\n以上の場合にも消失する。
鼓吹の章,鼓吹の章
魔術書に従い詠唱することで、\n味方の攻撃魔法を向上させる特殊スキル。\n\n使用者の周囲にいる\nパーティメンバーに対して30秒間、\nスキル『マハラギダイン』、\n『マハブフダイン』、\n『マハジオダイン』、\n『マハザンダイン』の\nクールタイム-95%、装填数+3にする\n状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。,魔術書に従い詠唱することで、\n味方の攻撃魔法を向上させる特殊技能。\n\n使用者の周囲にいる\n隊伍成員に対して30秒間、\n技能『マハラギダイン』、\n『マハブフダイン』、\n『マハジオダイン』、\n『マハザンダイン』の\n冷却時間-95%、装填数+3にする\n状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。
掩護の章,掩護の章
魔術書に従い詠唱することで、\n味方の耐性を上昇させる特殊スキル。\n\n使用者の周囲にいる\nパーティメンバーに対して3分間、\n火炎、氷結、電撃、衝撃相性スキルを\n吸収する状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。,魔術書に従い詠唱することで、\n味方の耐性を上昇させる特殊技能。\n\n使用者の周囲にいる\n隊伍成員に対して3分間、\n火炎、氷結、電撃、衝撃相性技能を\n吸収する状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。
撃摧の章,撃摧の章
魔術書に従い詠唱することで、\n味方の眠れる力を覚醒させる特殊スキル。\n\n使用者の周囲にいる\nパーティメンバーに対して9秒間、\nリミットブレイクのダメージ上限を\n+10000解放する\n状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けない。,魔術書に従い詠唱することで、\n味方の眠れる力を覚醒させる特殊技能。\n\n使用者の周囲にいる\n隊伍成員に対して9秒間、\nLimitBreakの傷害上限を\n+10000解放する\n状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けない。
虹の弓,虹の弓
神より授かりし弓を扱い、\n稲妻の精度を上げる特殊スキル。\n\n自分自身に対して45秒間、\nスキル『雷の矢』の威力+999%にする\n状態変化を付与する。\n\nこのスキルは、\nクールタイム増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。\n\nこの効果は、\n・死亡\n・ログアウト\n以上の場合にも消失する。,神より授かりし弓を扱い、\n稲妻の精度を上げる特殊技能。\n\n自分自身に対して45秒間、\n技能『雷の矢』の威力+999%にする\n状態変化を付与する。\n\nこの技能は、\n冷却時間増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。\n\nこの効果は、\n・死亡\n・ログアウト\n以上の場合にも消失する。
雷の矢,雷の矢
天空を射る程の\n力強い稲妻を放つ特殊スキル。\n\n直線上の敵全員に対して、\n近接攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、\nクールタイム増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。\n\nなお、このスキルに対して\nガードやカウンターの効果を受けない。,天空を射る程の\n力強い稲妻を放つ特殊技能。\n\n直線上の敵全員に対して、\n近接攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、\n冷却時間増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。\n\nなお、この技能に対して\nガードや反撃の効果を受けない。
デストラクションレイ,デストラクションレイ
上空に向けて銃を放ち、\n敵の頭上から破壊光線を降り注がせる\n特殊スキル。\n\n使用者の周囲にいる敵に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、\nクールタイム増減の効果を受けない。\n\nなお、このスキルに対して\nガードの効果を受けない。,上空に向けて銃を放ち、\n敵の頭上から破壊光線を降り注がせる\n特殊技能。\n\n使用者の周囲にいる敵に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、\n冷却時間増減の効果を受けない。\n\nなお、この技能に対して\nガードの効果を受けない。
エクスプロード,エクスプロード
裁きの力を行使し、大爆発を起こして\n視界を灰燼と帰す特殊スキル。\n\n対象と、その周囲の敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、低確率で対象に15秒間、\nガボアットペインの状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。,裁きの力を行使し、大爆発を起こして\n視界を灰燼と帰す特殊技能。\n\n対象と、その周囲の敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、低確率で対象に15秒間、\nガボアットペインの状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。
大寒波,大寒波
裁きの力を行使し、氷河期の寒気を発生させて\n視界を永久凍土と化す特殊スキル。\n\n対象と、その周囲の敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、低確率で対象に15秒間、\nブリザトンペインの状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。,裁きの力を行使し、氷河期の寒気を発生させて\n視界を永久凍土と化す特殊技能。\n\n対象と、その周囲の敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、低確率で対象に15秒間、\nブリザトンペインの状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。
ユピテルの怒り,ユピテルの怒り
裁きの力を行使し、神のいかずちを落として\n視界を雷撃で覆う特殊スキル。\n\n対象と、その周囲の敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、低確率で対象に15秒間、\nカンデオンペインの状態変化を付与する。\n\nこのスキルは、\nクールタイム・詠唱時間増減の効果、\n装填数増減の効果を受けず、\nダメージやノックバックによって\n詠唱を中断されない。,裁きの力を行使し、神のいかずちを落として\n視界を雷撃で覆う特殊技能。\n\n対象と、その周囲の敵に対して、\nＬＶと、力～運の能力値を\n最大で合計1000まで加味し、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、低確率で対象に15秒間、\nカンデオンペインの状態変化を付与する。\n\nこの技能は、\n冷却時間・詠唱時間増減の効果、\n装填数増減の効果を受けず、\n傷害やノックバックによって\n詠唱を中断されない。
竜巻地獄,竜巻地獄
